country,name,region,income,year,le,startLE,percentage,x,female,male,lat,lng
ARG,Argentina,Latin America & Caribbean,Upper middle income,2008,75.17129268,65.21553659,0.152659268,113.2155366,79.107,71.423,-33.166,-64.31
ARG,Argentina,Latin America & Caribbean,Upper middle income,2009,75.33109756,65.21553659,0.155109679,114.2155366,79.275,71.575,-33.166,-64.31
ARG,Argentina,Latin America & Caribbean,Upper middle income,2010,75.49202439,65.21553659,0.157577294,115.2155366,79.439,71.733,-33.166,-64.31
ARG,Argentina,Latin America & Caribbean,Upper middle income,2011,75.65356098,65.21553659,0.160054259,116.2155366,79.599,71.896,-33.166,-64.31
ARG,Argentina,Latin America & Caribbean,Upper middle income,2012,75.8147561,65.21553659,0.162525988,117.2155366,79.752,72.065,-33.166,-64.31
ARG,Argentina,Latin America & Caribbean,Upper middle income,2013,75.97456098,65.21553659,0.164976399,118.2155366,79.899,72.237,-33.166,-64.31
ARG,Argentina,Latin America & Caribbean,Upper middle income,2014,76.134,65.21553659,0.1674212,119.2155366,80.04,72.414,-33.166,-64.31
ARG,Argentina,Latin America & Caribbean,Upper middle income,2015,76.29302439,65.21553659,0.169859644,120.2155366,80.177,72.594,-33.166,-64.31
ARM,Armenia,Europe & Central Asia,Lower middle income,1960,65.86346342,65.86346342,0,65.86346342,69.057,62.822,40.56,44.449
ARM,Armenia,Europe & Central Asia,Lower middle income,1961,66.28439024,65.86346342,0.0063909,66.86346342,69.481,63.24,40.56,44.449
ARM,Armenia,Europe & Central Asia,Lower middle income,1962,66.70985366,65.86346342,0.012850679,67.86346342,69.908,63.664,40.56,44.449
ARM,Armenia,Europe & Central Asia,Lower middle income,1963,67.13785366,65.86346342,0.019348971,68.86346342,70.336,64.092,40.56,44.449
ARM,Armenia,Europe & Central Asia,Lower middle income,1964,67.56541463,65.86346342,0.025840597,69.86346342,70.761,64.522,40.56,44.449
ARM,Armenia,Europe & Central Asia,Lower middle income,1965,67.99153659,65.86346342,0.032310375,70.86346342,71.182,64.953,40.56,44.449
ARM,Armenia,Europe & Central Asia,Lower middle income,1966,68.41473171,65.86346342,0.038735714,71.86346342,71.597,65.384,40.56,44.449
ARM,Armenia,Europe & Central Asia,Lower middle income,1967,68.83048781,65.86346342,0.045048108,72.86346342,72.002,65.81,40.56,44.449
ARM,Armenia,Europe & Central Asia,Lower middle income,1968,69.22926829,65.86346342,0.051102762,73.86346342,72.389,66.22,40.56,44.449
ARM,Armenia,Europe & Central Asia,Lower middle income,1969,69.60004878,65.86346342,0.056732294,74.86346342,72.748,66.602,40.56,44.449
ARM,Armenia,Europe & Central Asia,Lower middle income,1970,69.92426829,65.86346342,0.061654894,75.86346342,73.063,66.935,40.56,44.449
ARM,Armenia,Europe & Central Asia,Lower middle income,1971,70.18287805,65.86346342,0.065581347,76.86346342,73.317,67.198,40.56,44.449
ARM,Armenia,Europe & Central Asia,Lower middle income,1972,70.36734146,65.86346342,0.068382041,77.86346342,73.503,67.381,40.56,44.449
ARM,Armenia,Europe & Central Asia,Lower middle income,1973,70.47965854,65.86346342,0.070087343,78.86346342,73.623,67.486,40.56,44.449
ARM,Armenia,Europe & Central Asia,Lower middle income,1974,70.52634146,65.86346342,0.070796126,79.86346342,73.683,67.52,40.56,44.449
ARM,Armenia,Europe & Central Asia,Lower middle income,1975,70.53192683,65.86346342,0.070880928,80.86346342,73.706,67.509,40.56,44.449
ARM,Armenia,Europe & Central Asia,Lower middle income,1976,70.52941463,65.86346342,0.070842786,81.86346342,73.725,67.486,40.56,44.449
ARM,Armenia,Europe & Central Asia,Lower middle income,1977,70.54290244,65.86346342,0.07104757,82.86346342,73.76,67.479,40.56,44.449
ARM,Armenia,Europe & Central Asia,Lower middle income,1978,70.58297561,65.86346342,0.071655998,83.86346342,73.818,67.502,40.56,44.449
ARM,Armenia,Europe & Central Asia,Lower middle income,1979,70.64126829,65.86346342,0.072541051,84.86346342,73.885,67.552,40.56,44.449
ARM,Armenia,Europe & Central Asia,Lower middle income,1980,70.68453659,65.86346342,0.073197991,85.86346342,73.917,67.606,40.56,44.449
ARM,Armenia,Europe & Central Asia,Lower middle income,1981,70.66160976,65.86346342,0.072849894,86.86346342,73.849,67.626,40.56,44.449
ARM,Armenia,Europe & Central Asia,Lower middle income,1982,70.5355122,65.86346342,0.070935364,87.86346342,73.643,67.576,40.56,44.449
ARM,Armenia,Europe & Central Asia,Lower middle income,1983,70.29014634,65.86346342,0.067209993,88.86346341,73.287,67.436,40.56,44.449
ARM,Armenia,Europe & Central Asia,Lower middle income,1984,69.93568293,65.86346342,0.061828202,89.86346341,72.805,67.203,40.56,44.449
ARM,Armenia,Europe & Central Asia,Lower middle income,1985,69.5,65.86346342,0.055213261,90.86346341,72.251,66.88,40.56,44.449
ARM,Armenia,Europe & Central Asia,Lower middle income,1986,69.02429268,65.86346342,0.047990633,91.86346341,71.7,66.476,40.56,44.449
ARM,Armenia,Europe & Central Asia,Lower middle income,1987,68.56756098,65.86346342,0.041056109,92.86346341,71.232,66.03,40.56,44.449
ARM,Armenia,Europe & Central Asia,Lower middle income,1988,68.18209756,65.86346342,0.035203647,93.86346341,70.908,65.586,40.56,44.449
ARM,Armenia,Europe & Central Asia,Lower middle income,1989,67.8995122,65.86346342,0.030913175,94.86346341,70.755,65.18,40.56,44.449
ARM,Armenia,Europe & Central Asia,Lower middle income,1990,67.74878049,65.86346342,0.028624627,95.86346341,70.782,64.86,40.56,44.449
ARM,Armenia,Europe & Central Asia,Lower middle income,1991,67.74268293,65.86346342,0.028532048,96.86346341,70.969,64.67,40.56,44.449
ARM,Armenia,Europe & Central Asia,Lower middle income,1992,67.86260976,65.86346342,0.030352888,97.86346341,71.26,64.627,40.56,44.449
ARM,Armenia,Europe & Central Asia,Lower middle income,1993,68.08565854,65.86346342,0.033739421,98.86346341,71.607,64.732,40.56,44.449
ARM,Armenia,Europe & Central Asia,Lower middle income,1994,68.39860976,65.86346342,0.038490936,99.86346341,71.985,64.983,40.56,44.449
ARM,Armenia,Europe & Central Asia,Lower middle income,1995,68.7895122,65.86346342,0.044425978,100.8634634,72.38,65.37,40.56,44.449
ARM,Armenia,Europe & Central Asia,Lower middle income,1996,69.24312195,65.86346342,0.051313101,101.8634634,72.787,65.868,40.56,44.449
ARM,Armenia,Europe & Central Asia,Lower middle income,1997,69.73885366,65.86346342,0.058839758,102.8634634,73.21,66.433,40.56,44.449
ARM,Armenia,Europe & Central Asia,Lower middle income,1998,70.24817073,65.86346342,0.066572681,103.8634634,73.643,67.015,40.56,44.449
ARM,Armenia,Europe & Central Asia,Lower middle income,1999,70.74534146,65.86346342,0.074121186,104.8634634,74.07,67.579,40.56,44.449
ARM,Armenia,Europe & Central Asia,Lower middle income,2000,71.19965854,65.86346342,0.081019048,105.8634634,74.469,68.086,40.56,44.449
ARM,Armenia,Europe & Central Asia,Lower middle income,2001,71.58197561,65.86346342,0.08682374,106.8634634,74.817,68.501,40.56,44.449
ARM,Armenia,Europe & Central Asia,Lower middle income,2002,71.88839024,65.86346342,0.09147601,107.8634634,75.106,68.824,40.56,44.449
ARM,Armenia,Europe & Central Asia,Lower middle income,2003,72.12097561,65.86346342,0.095007336,108.8634634,75.335,69.06,40.56,44.449
ARM,Armenia,Europe & Central Asia,Lower middle income,2004,72.28473171,65.86346342,0.097493632,109.8634634,75.509,69.214,40.56,44.449
ARM,Armenia,Europe & Central Asia,Lower middle income,2005,72.39878049,65.86346342,0.099225226,110.8634634,75.642,69.31,40.56,44.449
ARM,Armenia,Europe & Central Asia,Lower middle income,2006,72.4912439,65.86346342,0.100629092,111.8634634,75.757,69.381,40.56,44.449
ARM,Armenia,Europe & Central Asia,Lower middle income,2007,72.5932439,65.86346342,0.10217775,112.8634634,75.88,69.463,40.56,44.449
ARM,Armenia,Europe & Central Asia,Lower middle income,2008,72.72590244,65.86346342,0.104191894,113.8634634,76.027,69.582,40.56,44.449
ARM,Armenia,Europe & Central Asia,Lower middle income,2009,72.8987561,65.86346342,0.106816318,114.8634634,76.206,69.749,40.56,44.449
ARM,Armenia,Europe & Central Asia,Lower middle income,2010,73.10929268,65.86346342,0.11001288,115.8634634,76.415,69.961,40.56,44.449
ARM,Armenia,Europe & Central Asia,Lower middle income,2011,73.34597561,65.86346342,0.113606419,116.8634634,76.644,70.205,40.56,44.449
ARM,Armenia,Europe & Central Asia,Lower middle income,2012,73.58621951,65.86346342,0.117254024,117.8634634,76.874,70.455,40.56,44.449
ARM,Armenia,Europe & Central Asia,Lower middle income,2013,73.81192683,65.86346342,0.120680921,118.8634634,77.091,70.689,40.56,44.449
ARM,Armenia,Europe & Central Asia,Lower middle income,2014,74.01958537,65.86346342,0.123833785,119.8634634,77.292,70.903,40.56,44.449
ARM,Armenia,Europe & Central Asia,Lower middle income,2015,74.20619512,65.86346342,0.126667067,120.8634634,77.474,71.094,40.56,44.449
ASM,American Samoa,East Asia & Pacific,Upper middle income,1960,,0,#DIV/0!,0,,,-14.316,-170.76
ASM,American Samoa,East Asia & Pacific,Upper middle income,1961,,0,#DIV/0!,1,,,-14.316,-170.76
ASM,American Samoa,East Asia & Pacific,Upper middle income,1962,,0,#DIV/0!,2,,,-14.316,-170.76
ASM,American Samoa,East Asia & Pacific,Upper middle income,1963,,0,#DIV/0!,3,,,-14.316,-170.76
ASM,American Samoa,East Asia & Pacific,Upper middle income,1964,,0,#DIV/0!,4,,,-14.316,-170.76
ASM,American Samoa,East Asia & Pacific,Upper middle income,1965,,0,#DIV/0!,5,,,-14.316,-170.76
ASM,American Samoa,East Asia & Pacific,Upper middle income,1966,,0,#DIV/0!,6,,,-14.316,-170.76
ASM,American Samoa,East Asia & Pacific,Upper middle income,1967,,0,#DIV/0!,7,,,-14.316,-170.76
ASM,American Samoa,East Asia & Pacific,Upper middle income,1968,,0,#DIV/0!,8,,,-14.316,-170.76
ASM,American Samoa,East Asia & Pacific,Upper middle income,1969,,0,#DIV/0!,9,,,-14.316,-170.76
ASM,American Samoa,East Asia & Pacific,Upper middle income,1970,,0,#DIV/0!,10,,,-14.316,-170.76
ASM,American Samoa,East Asia & Pacific,Upper middle income,1971,,0,#DIV/0!,11,,,-14.316,-170.76
ASM,American Samoa,East Asia & Pacific,Upper middle income,1972,,0,#DIV/0!,12,,,-14.316,-170.76
ASM,American Samoa,East Asia & Pacific,Upper middle income,1973,,0,#DIV/0!,13,,,-14.316,-170.76
ASM,American Samoa,East Asia & Pacific,Upper middle income,1974,,0,#DIV/0!,14,,,-14.316,-170.76
ASM,American Samoa,East Asia & Pacific,Upper middle income,1975,,0,#DIV/0!,15,,,-14.316,-170.76
ASM,American Samoa,East Asia & Pacific,Upper middle income,1976,,0,#DIV/0!,16,,,-14.316,-170.76
ASM,American Samoa,East Asia & Pacific,Upper middle income,1977,,0,#DIV/0!,17,,,-14.316,-170.76
ASM,American Samoa,East Asia & Pacific,Upper middle income,1978,,0,#DIV/0!,18,,,-14.316,-170.76
ASM,American Samoa,East Asia & Pacific,Upper middle income,1979,,0,#DIV/0!,19,,,-14.316,-170.76
ASM,American Samoa,East Asia & Pacific,Upper middle income,1980,,0,#DIV/0!,20,,,-14.316,-170.76
ASM,American Samoa,East Asia & Pacific,Upper middle income,1981,,0,#DIV/0!,21,,,-14.316,-170.76
ASM,American Samoa,East Asia & Pacific,Upper middle income,1982,,0,#DIV/0!,22,,,-14.316,-170.76
ASM,American Samoa,East Asia & Pacific,Upper middle income,1983,,0,#DIV/0!,23,,,-14.316,-170.76
ASM,American Samoa,East Asia & Pacific,Upper middle income,1984,,0,#DIV/0!,24,,,-14.316,-170.76
ASM,American Samoa,East Asia & Pacific,Upper middle income,1985,,0,#DIV/0!,25,,,-14.316,-170.76
ASM,American Samoa,East Asia & Pacific,Upper middle income,1986,,0,#DIV/0!,26,,,-14.316,-170.76
ASM,American Samoa,East Asia & Pacific,Upper middle income,1987,,0,#DIV/0!,27,,,-14.316,-170.76
ASM,American Samoa,East Asia & Pacific,Upper middle income,1988,,0,#DIV/0!,28,,,-14.316,-170.76
ASM,American Samoa,East Asia & Pacific,Upper middle income,1989,,0,#DIV/0!,29,,,-14.316,-170.76
ASM,American Samoa,East Asia & Pacific,Upper middle income,1990,,0,#DIV/0!,30,,,-14.316,-170.76
ASM,American Samoa,East Asia & Pacific,Upper middle income,1991,,0,#DIV/0!,31,,,-14.316,-170.76
ASM,American Samoa,East Asia & Pacific,Upper middle income,1992,,0,#DIV/0!,32,,,-14.316,-170.76
ASM,American Samoa,East Asia & Pacific,Upper middle income,1993,,0,#DIV/0!,33,,,-14.316,-170.76
ASM,American Samoa,East Asia & Pacific,Upper middle income,1994,,0,#DIV/0!,34,,,-14.316,-170.76
ASM,American Samoa,East Asia & Pacific,Upper middle income,1995,,0,#DIV/0!,35,,,-14.316,-170.76
ASM,American Samoa,East Asia & Pacific,Upper middle income,1996,,0,#DIV/0!,36,,,-14.316,-170.76
ASM,American Samoa,East Asia & Pacific,Upper middle income,1997,,0,#DIV/0!,37,,,-14.316,-170.76
ASM,American Samoa,East Asia & Pacific,Upper middle income,1998,,0,#DIV/0!,38,,,-14.316,-170.76
ASM,American Samoa,East Asia & Pacific,Upper middle income,1999,,0,#DIV/0!,39,,,-14.316,-170.76
ASM,American Samoa,East Asia & Pacific,Upper middle income,2000,,0,#DIV/0!,40,,,-14.316,-170.76
ASM,American Samoa,East Asia & Pacific,Upper middle income,2001,,0,#DIV/0!,41,,,-14.316,-170.76
ASM,American Samoa,East Asia & Pacific,Upper middle income,2002,,0,#DIV/0!,42,,,-14.316,-170.76
ASM,American Samoa,East Asia & Pacific,Upper middle income,2003,,0,#DIV/0!,43,,,-14.316,-170.76
ASM,American Samoa,East Asia & Pacific,Upper middle income,2004,,0,#DIV/0!,44,,,-14.316,-170.76
ASM,American Samoa,East Asia & Pacific,Upper middle income,2005,,0,#DIV/0!,45,,,-14.316,-170.76
ASM,American Samoa,East Asia & Pacific,Upper middle income,2006,,0,#DIV/0!,46,,,-14.316,-170.76
ASM,American Samoa,East Asia & Pacific,Upper middle income,2007,,0,#DIV/0!,47,,,-14.316,-170.76
ASM,American Samoa,East Asia & Pacific,Upper middle income,2008,,0,#DIV/0!,48,,,-14.316,-170.76
ASM,American Samoa,East Asia & Pacific,Upper middle income,2009,,0,#DIV/0!,49,,,-14.316,-170.76
ASM,American Samoa,East Asia & Pacific,Upper middle income,2010,,0,#DIV/0!,50,,,-14.316,-170.76
ASM,American Samoa,East Asia & Pacific,Upper middle income,2011,,0,#DIV/0!,51,,,-14.316,-170.76
ASM,American Samoa,East Asia & Pacific,Upper middle income,2012,,0,#DIV/0!,52,,,-14.316,-170.76
ASM,American Samoa,East Asia & Pacific,Upper middle income,2013,,0,#DIV/0!,53,,,-14.316,-170.76
ASM,American Samoa,East Asia & Pacific,Upper middle income,2014,,0,#DIV/0!,54,,,-14.316,-170.76
ASM,American Samoa,East Asia & Pacific,Upper middle income,2015,,0,#DIV/0!,55,,,-14.316,-170.76
ATG,Antigua and Barbuda,Latin America & Caribbean,High income,1960,61.78273171,61.78273171,0,61.78273171,64.167,59.512,17.625,-61.786
ATG,Antigua and Barbuda,Latin America & Caribbean,High income,1961,62.19541463,61.78273171,0.006679584,62.78273171,64.593,59.912,17.625,-61.786
ATG,Antigua and Barbuda,Latin America & Caribbean,High income,1962,62.59853659,61.78273171,0.013204416,63.78273171,65.012,60.3,17.625,-61.786
ATG,Antigua and Barbuda,Latin America & Caribbean,High income,1963,62.99258537,61.78273171,0.019582392,64.78273171,65.425,60.676,17.625,-61.786
ATG,Antigua and Barbuda,Latin America & Caribbean,High income,1964,63.37858537,61.78273171,0.025830092,65.78273171,65.832,61.042,17.625,-61.786
ATG,Antigua and Barbuda,Latin America & Caribbean,High income,1965,63.75607317,61.78273171,0.031940016,66.78273171,66.231,61.399,17.625,-61.786
ATG,Antigua and Barbuda,Latin America & Caribbean,High income,1966,64.12556098,61.78273171,0.037920455,67.78273171,66.622,61.748,17.625,-61.786
ATG,Antigua and Barbuda,Latin America & Caribbean,High income,1967,64.48807317,61.78273171,0.043787987,68.78273171,67.005,62.091,17.625,-61.786
ATG,Antigua and Barbuda,Latin America & Caribbean,High income,1968,64.84212195,61.78273171,0.049518533,69.78273171,67.378,62.427,17.625,-61.786
ATG,Antigua and Barbuda,Latin America & Caribbean,High income,1969,65.18919512,61.78273171,0.055136174,70.78273171,67.743,62.757,17.625,-61.786
ATG,Antigua and Barbuda,Latin America & Caribbean,High income,1970,65.52934146,61.78273171,0.060641698,71.78273171,68.098,63.083,17.625,-61.786
ATG,Antigua and Barbuda,Latin America & Caribbean,High income,1971,65.86202439,61.78273171,0.066026421,72.78273171,68.444,63.403,17.625,-61.786
ATG,Antigua and Barbuda,Latin America & Caribbean,High income,1972,66.18826829,61.78273171,0.071306925,73.78273171,68.781,63.719,17.625,-61.786
ATG,Antigua and Barbuda,Latin America & Caribbean,High income,1973,66.508,61.78273171,0.076482023,74.78273171,69.112,64.028,17.625,-61.786
ATG,Antigua and Barbuda,Latin America & Caribbean,High income,1974,66.82178049,61.78273171,0.081560796,75.78273171,69.435,64.333,17.625,-61.786
ATG,Antigua and Barbuda,Latin America & Caribbean,High income,1975,67.13007317,61.78273171,0.086550745,76.78273171,69.752,64.633,17.625,-61.786
ATG,Antigua and Barbuda,Latin America & Caribbean,High income,1976,67.43339024,61.78273171,0.09146016,77.78273171,70.063,64.929,17.625,-61.786
ATG,Antigua and Barbuda,Latin America & Caribbean,High income,1977,67.7307561,61.78273171,0.09627325,78.78273171,70.366,65.221,17.625,-61.786
ATG,Antigua and Barbuda,Latin America & Caribbean,High income,1978,68.02263415,61.78273171,0.100997516,79.78273171,70.663,65.508,17.625,-61.786
ATG,Antigua and Barbuda,Latin America & Caribbean,High income,1979,68.30953659,61.78273171,0.105641248,80.78273171,70.954,65.791,17.625,-61.786
ATG,Antigua and Barbuda,Latin America & Caribbean,High income,1980,68.59197561,61.78273171,0.110212736,81.78273171,71.239,66.071,17.625,-61.786
ATG,Antigua and Barbuda,Latin America & Caribbean,High income,1981,68.86895122,61.78273171,0.114695795,82.78273171,71.517,66.347,17.625,-61.786
ATG,Antigua and Barbuda,Latin America & Caribbean,High income,1982,69.14092683,61.78273171,0.119097925,83.78273171,71.79,66.618,17.625,-61.786
ATG,Antigua and Barbuda,Latin America & Caribbean,High income,1983,69.40792683,61.78273171,0.12341952,84.78273171,72.057,66.885,17.625,-61.786
ATG,Antigua and Barbuda,Latin America & Caribbean,High income,1984,69.67046342,61.78273171,0.127668873,85.78273171,72.318,67.149,17.625,-61.786
ATG,Antigua and Barbuda,Latin America & Caribbean,High income,1985,69.9285122,61.78273171,0.131845586,86.78273171,72.574,67.409,17.625,-61.786
ATG,Antigua and Barbuda,Latin America & Caribbean,High income,1986,70.18256098,61.78273171,0.135957557,87.78273171,72.826,67.665,17.625,-61.786
ATG,Antigua and Barbuda,Latin America & Caribbean,High income,1987,70.43263415,61.78273171,0.140005179,88.78273171,73.073,67.918,17.625,-61.786
ATG,Antigua and Barbuda,Latin America & Caribbean,High income,1988,70.67973171,61.78273171,0.144004639,89.78273171,73.316,68.169,17.625,-61.786
ATG,Antigua and Barbuda,Latin America & Caribbean,High income,1989,70.92282927,61.78273171,0.147939356,90.78273171,73.555,68.416,17.625,-61.786
ATG,Antigua and Barbuda,Latin America & Caribbean,High income,1990,71.16295122,61.78273171,0.151825911,91.78273171,73.79,68.661,17.625,-61.786
ATG,Antigua and Barbuda,Latin America & Caribbean,High income,1991,71.40058537,61.78273171,0.155672198,92.78273171,74.022,68.904,17.625,-61.786
ATG,Antigua and Barbuda,Latin America & Caribbean,High income,1992,71.63470732,61.78273171,0.159461638,93.78273171,74.251,69.143,17.625,-61.786
ATG,Antigua and Barbuda,Latin America & Caribbean,High income,1993,71.86585366,61.78273171,0.163202916,94.78273171,74.476,69.38,17.625,-61.786
ATG,Antigua and Barbuda,Latin America & Caribbean,High income,1994,72.093,61.78273171,0.16687945,95.78273171,74.697,69.613,17.625,-61.786
ATG,Antigua and Barbuda,Latin America & Caribbean,High income,1995,72.31768293,61.78273171,0.170516112,96.78273171,74.914,69.845,17.625,-61.786
ATG,Antigua and Barbuda,Latin America & Caribbean,High income,1996,72.53885366,61.78273171,0.174095927,97.78273171,75.128,70.073,17.625,-61.786
ATG,Antigua and Barbuda,Latin America & Caribbean,High income,1997,72.75756098,61.78273171,0.17763587,98.78273171,75.338,70.3,17.625,-61.786
ATG,Antigua and Barbuda,Latin America & Caribbean,High income,1998,72.97378049,61.78273171,0.181135545,99.78273171,75.545,70.525,17.625,-61.786
ATG,Antigua and Barbuda,Latin America & Caribbean,High income,1999,73.18602439,61.78273171,0.184570872,100.7827317,75.747,70.747,17.625,-61.786
ATG,Antigua and Barbuda,Latin America & Caribbean,High income,2000,73.39729268,61.78273171,0.187990409,101.7827317,75.947,70.969,17.625,-61.786
ATG,Antigua and Barbuda,Latin America & Caribbean,High income,2001,73.60709756,61.78273171,0.191386258,102.7827317,76.144,71.191,17.625,-61.786
ATG,Antigua and Barbuda,Latin America & Caribbean,High income,2002,73.81543902,61.78273171,0.194758422,103.7827317,76.338,71.413,17.625,-61.786
ATG,Antigua and Barbuda,Latin America & Caribbean,High income,2003,74.02178049,61.78273171,0.198098214,104.7827317,76.53,71.633,17.625,-61.786
ATG,Antigua and Barbuda,Latin America & Caribbean,High income,2004,74.22614634,61.78273171,0.201406029,105.7827317,76.719,71.852,17.625,-61.786
ATG,Antigua and Barbuda,Latin America & Caribbean,High income,2005,74.42543902,61.78273171,0.204631731,106.7827317,76.906,72.063,17.625,-61.786
ATG,Antigua and Barbuda,Latin America & Caribbean,High income,2006,74.61914634,61.78273171,0.207767029,107.7827317,77.091,72.265,17.625,-61.786
ATG,Antigua and Barbuda,Latin America & Caribbean,High income,2007,74.80473171,61.78273171,0.210770868,108.7827317,77.273,72.454,17.625,-61.786
ATG,Antigua and Barbuda,Latin America & Caribbean,High income,2008,74.98219512,61.78273171,0.213643247,109.7827317,77.452,72.63,17.625,-61.786
ATG,Antigua and Barbuda,Latin America & Caribbean,High income,2009,75.15153659,61.78273171,0.216384166,110.7827317,77.628,72.793,17.625,-61.786
ATG,Antigua and Barbuda,Latin America & Caribbean,High income,2010,75.31329268,61.78273171,0.21900231,111.7827317,77.8,72.945,17.625,-61.786
ATG,Antigua and Barbuda,Latin America & Caribbean,High income,2011,75.46953659,61.78273171,0.221531235,112.7827317,77.967,73.091,17.625,-61.786
ATG,Antigua and Barbuda,Latin America & Caribbean,High income,2012,75.62180488,61.78273171,0.223995812,113.7827317,78.129,73.234,17.625,-61.786
ATG,Antigua and Barbuda,Latin America & Caribbean,High income,2013,75.77365854,61.78273171,0.226453678,114.7827317,78.287,73.38,17.625,-61.786
ATG,Antigua and Barbuda,Latin America & Caribbean,High income,2014,75.92409756,61.78273171,0.228888647,115.7827317,78.44,73.528,17.625,-61.786
ATG,Antigua and Barbuda,Latin America & Caribbean,High income,2015,76.07563415,61.78273171,0.23134138,116.7827317,78.59,73.681,17.625,-61.786
AUS,Australia,East Asia & Pacific,High income,1960,70.81707317,70.81707317,0,70.81707317,74,67.78571429,-24.578,133.582
AUS,Australia,East Asia & Pacific,High income,1961,70.97317073,70.81707317,0.002204236,71.81707317,74.2,67.9,-24.578,133.582
AUS,Australia,East Asia & Pacific,High income,1962,70.94243902,70.81707317,0.001770277,72.81707317,74.2,67.84,-24.578,133.582
AUS,Australia,East Asia & Pacific,High income,1963,70.91170732,70.81707317,0.001336318,73.81707317,74.2,67.78,-24.578,133.582
AUS,Australia,East Asia & Pacific,High income,1964,70.88097561,70.81707317,0.000902359,74.81707317,74.2,67.72,-24.578,133.582
AUS,Australia,East Asia & Pacific,High income,1965,70.8502439,70.81707317,0.0004684,75.81707317,74.2,67.66,-24.578,133.582
AUS,Australia,East Asia & Pacific,High income,1966,70.8195122,70.81707317,3.44E-05,76.81707317,74.2,67.6,-24.578,133.582
AUS,Australia,East Asia & Pacific,High income,1967,70.86926829,70.81707317,0.000737042,77.81707317,74.26,67.64,-24.578,133.582
AUS,Australia,East Asia & Pacific,High income,1968,70.91902439,70.81707317,0.001439642,78.81707317,74.32,67.68,-24.578,133.582
AUS,Australia,East Asia & Pacific,High income,1969,70.96878049,70.81707317,0.002142242,79.81707317,74.38,67.72,-24.578,133.582
AUS,Australia,East Asia & Pacific,High income,1970,71.01853659,70.81707317,0.002844842,80.81707317,74.44,67.76,-24.578,133.582
AUS,Australia,East Asia & Pacific,High income,1971,71.06829268,70.81707317,0.003547443,81.81707317,74.5,67.8,-24.578,133.582
AUS,Australia,East Asia & Pacific,High income,1972,71.45756098,70.81707317,0.009044257,82.81707317,74.92,68.16,-24.578,133.582
AUS,Australia,East Asia & Pacific,High income,1973,71.84682927,70.81707317,0.014541071,83.81707317,75.34,68.52,-24.578,133.582
AUS,Australia,East Asia & Pacific,High income,1974,72.23609756,70.81707317,0.020037885,84.81707317,75.76,68.88,-24.578,133.582
AUS,Australia,East Asia & Pacific,High income,1975,72.62536585,70.81707317,0.0255347,85.81707317,76.18,69.24,-24.578,133.582
AUS,Australia,East Asia & Pacific,High income,1976,73.01463415,70.81707317,0.031031514,86.81707317,76.6,69.6,-24.578,133.582
AUS,Australia,East Asia & Pacific,High income,1977,73.34439024,70.81707317,0.035687963,87.81707317,76.94,69.92,-24.578,133.582
AUS,Australia,East Asia & Pacific,High income,1978,73.67414634,70.81707317,0.040344412,88.81707317,77.28,70.24,-24.578,133.582
AUS,Australia,East Asia & Pacific,High income,1979,74.00390244,70.81707317,0.045000861,89.81707317,77.62,70.56,-24.578,133.582
AUS,Australia,East Asia & Pacific,High income,1980,74.33365854,70.81707317,0.04965731,90.81707317,77.96,70.88,-24.578,133.582
AUS,Australia,East Asia & Pacific,High income,1981,74.66341463,70.81707317,0.054313759,91.81707317,78.3,71.2,-24.578,133.582
AUS,Australia,East Asia & Pacific,High income,1982,74.90487805,70.81707317,0.057723437,92.81707317,78.48,71.5,-24.578,133.582
AUS,Australia,East Asia & Pacific,High income,1983,75.14634146,70.81707317,0.061133115,93.81707317,78.66,71.8,-24.578,133.582
AUS,Australia,East Asia & Pacific,High income,1984,75.38780488,70.81707317,0.064542793,94.81707317,78.84,72.1,-24.578,133.582
AUS,Australia,East Asia & Pacific,High income,1985,75.62926829,70.81707317,0.067952471,95.81707317,79.02,72.4,-24.578,133.582
AUS,Australia,East Asia & Pacific,High income,1986,75.87073171,70.81707317,0.071362149,96.81707317,79.2,72.7,-24.578,133.582
AUS,Australia,East Asia & Pacific,High income,1987,76.15170732,70.81707317,0.075329774,97.81707317,79.44,73.02,-24.578,133.582
AUS,Australia,East Asia & Pacific,High income,1988,76.43268293,70.81707317,0.0792974,98.81707317,79.68,73.34,-24.578,133.582
AUS,Australia,East Asia & Pacific,High income,1989,76.71365854,70.81707317,0.083265025,99.81707317,79.92,73.66,-24.578,133.582
AUS,Australia,East Asia & Pacific,High income,1990,76.99463415,70.81707317,0.08723265,100.8170732,80.16,73.98,-24.578,133.582
AUS,Australia,East Asia & Pacific,High income,1991,77.27560976,70.81707317,0.091200276,101.8170732,80.4,74.3,-24.578,133.582
AUS,Australia,East Asia & Pacific,High income,1992,77.37804878,70.81707317,0.092646806,102.8170732,80.4,74.5,-24.578,133.582
AUS,Australia,East Asia & Pacific,High income,1993,77.87804878,70.81707317,0.09970725,103.8170732,80.9,75,-24.578,133.582
AUS,Australia,East Asia & Pacific,High income,1994,77.87804878,70.81707317,0.09970725,104.8170732,80.9,75,-24.578,133.582
AUS,Australia,East Asia & Pacific,High income,1995,77.82926829,70.81707317,0.099018426,105.8170732,80.8,75,-24.578,133.582
